,year,month,day_of_week,hour_of_day,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day_period
8812,2012,8,3,13,fall,0,1,1,35.26,39.395,41,7.0015,80,201,281,afternoon
8813,2012,8,3,14,fall,0,1,1,36.08,38.635,32,15.0013,86,161,247,afternoon
8814,2012,8,3,15,fall,0,1,1,36.08,38.635,32,15.0013,63,204,267,afternoon
8815,2012,8,3,16,fall,0,1,1,35.26,38.635,39,16.9979,97,320,417,afternoon
8816,2012,8,3,17,fall,0,1,1,35.26,37.88,36,16.9979,111,699,810,afternoon
8817,2012,8,3,18,fall,0,1,2,33.62,37.88,46,16.9979,78,733,811,evening
8818,2012,8,3,19,fall,0,1,1,32.8,37.88,55,12.998,90,533,623,evening
8819,2012,8,3,20,fall,0,1,1,28.7,32.575,54,19.0012,91,387,478,evening
8820,2012,8,3,21,fall,0,1,2,28.7,32.575,58,11.0014,50,286,336,evening
8821,2012,8,3,22,fall,0,1,2,27.06,31.06,69,15.0013,41,218,259,evening
8822,2012,8,3,23,fall,0,1,1,27.06,31.06,74,0.0,19,137,156,evening
8823,2012,8,4,0,fall,0,1,1,28.7,32.575,65,6.0032,17,68,85,night
8824,2012,8,4,1,fall,0,1,1,28.7,32.575,65,7.0015,6,35,41,night
8825,2012,8,4,2,fall,0,1,1,28.7,33.335,74,11.0014,6,14,20,night
8826,2012,8,4,3,fall,0,1,2,29.52,34.85,79,12.998,3,6,9,night
8827,2012,8,4,4,fall,0,1,3,28.7,33.335,84,19.0012,0,7,7,night
8828,2012,8,4,5,fall,0,1,3,28.7,33.335,84,19.0012,4,29,33,night
8829,2012,8,4,6,fall,0,1,3,26.24,28.79,89,19.9995,3,41,44,morning
8830,2012,8,4,7,fall,0,1,3,26.24,28.79,89,7.0015,5,128,133,morning
8831,2012,8,4,8,fall,0,1,3,25.42,27.275,91,11.0014,7,112,119,morning
8832,2012,8,4,9,fall,0,1,2,26.24,28.79,89,0.0,21,199,220,morning
8833,2012,8,4,10,fall,0,1,1,27.06,29.545,89,7.0015,27,166,193,morning
8834,2012,8,4,11,fall,0,1,3,27.88,31.82,79,8.9981,73,178,251,morning
8835,2012,8,4,12,fall,0,1,2,30.34,34.85,66,23.9994,75,240,315,afternoon
8836,2012,8,4,13,fall,0,1,2,31.16,35.605,58,23.9994,66,224,290,afternoon
8837,2012,8,4,14,fall,0,1,1,31.16,35.605,58,23.9994,71,236,307,afternoon
8838,2012,8,4,15,fall,0,1,1,32.8,37.12,52,30.0026,100,224,324,afternoon
8839,2012,8,4,16,fall,0,1,1,31.98,36.365,55,19.9995,96,371,467,afternoon
8840,2012,8,4,17,fall,0,1,1,32.8,37.12,52,19.0012,111,619,730,afternoon
8841,2012,8,4,18,fall,0,1,1,31.16,35.605,62,19.9995,88,552,640,evening
8842,2012,8,4,19,fall,0,1,1,31.16,35.605,62,19.0012,98,394,492,evening
8843,2012,8,4,20,fall,0,1,1,30.34,34.85,66,19.9995,55,315,370,evening
8844,2012,8,4,21,fall,0,1,1,30.34,34.85,66,16.9979,50,236,286,evening
8845,2012,8,4,22,fall,0,1,1,29.52,34.85,74,19.0012,50,168,218,evening
8846,2012,8,4,23,fall,0,1,1,29.52,34.09,70,19.0012,33,159,192,evening
8847,2012,8,5,0,fall,0,0,1,28.7,32.575,70,19.0012,38,142,180,night
8848,2012,8,5,1,fall,0,0,1,27.06,31.06,74,15.0013,32,84,116,night
8849,2012,8,5,2,fall,0,0,3,26.24,29.545,78,12.998,19,66,85,night
8850,2012,8,5,3,fall,0,0,3,25.42,28.79,83,11.0014,2,19,21,night
8851,2012,8,5,4,fall,0,0,1,25.42,28.79,83,7.0015,3,7,10,night
8852,2012,8,5,5,fall,0,0,1,25.42,28.03,88,7.0015,2,9,11,night
8853,2012,8,5,6,fall,0,0,2,25.42,28.03,88,7.0015,5,18,23,morning
8854,2012,8,5,7,fall,0,0,1,26.24,28.79,83,6.0032,8,54,62,morning
8855,2012,8,5,8,fall,0,0,1,27.06,30.305,83,7.0015,30,132,162,morning
8856,2012,8,5,9,fall,0,0,1,27.88,31.82,79,12.998,54,217,271,morning
8857,2012,8,5,10,fall,0,0,1,29.52,34.09,62,6.0032,125,282,407,morning
8858,2012,8,5,11,fall,0,0,1,30.34,34.85,66,11.0014,203,296,499,morning
8859,2012,8,5,12,fall,0,0,1,31.16,35.605,58,15.0013,214,332,546,afternoon
8860,2012,8,5,13,fall,0,0,1,32.8,37.12,49,23.9994,228,341,569,afternoon
8861,2012,8,5,14,fall,0,0,1,32.8,37.12,49,19.9995,248,290,538,afternoon
8862,2012,8,5,15,fall,0,0,1,32.8,36.365,46,19.0012,246,316,562,afternoon
8863,2012,8,5,16,fall,0,0,1,32.8,36.365,46,19.9995,227,304,531,afternoon
8864,2012,8,5,17,fall,0,0,3,30.34,34.85,66,23.9994,220,292,512,afternoon
8865,2012,8,5,18,fall,0,0,2,28.7,33.335,74,19.9995,107,193,300,evening
8866,2012,8,5,19,fall,0,0,2,27.06,29.545,89,7.0015,97,178,275,evening
8867,2012,8,5,20,fall,0,0,3,27.06,29.545,89,27.9993,31,129,160,evening
8868,2012,8,5,21,fall,0,0,2,27.06,29.545,89,11.0014,26,102,128,evening
8869,2012,8,5,22,fall,0,0,2,27.06,29.545,89,11.0014,40,128,168,evening
8870,2012,8,5,23,fall,0,0,3,27.06,30.305,78,11.0014,42,121,163,evening
8871,2012,8,6,0,fall,0,0,2,26.24,30.305,73,8.9981,24,96,120,night
8872,2012,8,6,1,fall,0,0,1,25.42,29.545,78,8.9981,21,92,113,night
8873,2012,8,6,2,fall,0,0,1,26.24,30.305,69,8.9981,19,67,86,night
8874,2012,8,6,3,fall,0,0,1,25.42,29.545,73,6.0032,11,37,48,night
8875,2012,8,6,4,fall,0,0,1,26.24,30.305,69,6.0032,2,8,10,night
8876,2012,8,6,5,fall,0,0,1,26.24,31.06,61,12.998,1,9,10,night
8877,2012,8,6,6,fall,0,0,1,26.24,30.305,65,11.0014,2,14,16,morning
8878,2012,8,6,7,fall,0,0,1,26.24,30.305,65,8.9981,9,30,39,morning
8879,2012,8,6,8,fall,0,0,1,27.06,31.06,54,15.0013,35,84,119,morning
8880,2012,8,6,9,fall,0,0,1,28.7,32.575,48,15.0013,64,153,217,morning
8881,2012,8,6,10,fall,0,0,1,28.7,32.575,51,11.0014,88,240,328,morning
8882,2012,8,6,11,fall,0,0,1,30.34,33.335,42,11.0014,167,282,449,morning
8883,2012,8,6,12,fall,0,0,1,30.34,33.335,42,12.998,163,342,505,afternoon
8884,2012,8,6,13,fall,0,0,1,31.98,34.85,40,0.0,178,365,543,afternoon
8885,2012,8,6,14,fall,0,0,1,31.16,34.09,40,12.998,213,366,579,afternoon
8886,2012,8,6,15,fall,0,0,1,31.16,34.09,40,8.9981,235,342,577,afternoon
8887,2012,8,6,16,fall,0,0,1,31.16,34.09,40,7.0015,213,300,513,afternoon
8888,2012,8,6,17,fall,0,0,1,32.8,34.85,33,0.0,186,319,505,afternoon
8889,2012,8,6,18,fall,0,0,1,31.98,34.09,35,7.0015,164,327,491,evening
8890,2012,8,6,19,fall,0,0,1,30.34,32.575,40,8.9981,148,317,465,evening
8891,2012,8,6,20,fall,0,0,1,29.52,32.575,45,0.0,96,204,300,evening
8892,2012,8,6,21,fall,0,0,1,29.52,33.335,51,6.0032,78,142,220,evening
8893,2012,8,6,22,fall,0,0,1,28.7,32.575,58,8.9981,40,141,181,evening
8894,2012,8,6,23,fall,0,0,1,27.88,31.82,61,0.0,25,85,110,evening
8895,2012,8,0,0,fall,0,1,1,27.06,31.06,65,7.0015,14,33,47,night
8896,2012,8,0,1,fall,0,1,1,27.06,31.06,65,6.0032,3,11,14,night
8897,2012,8,0,2,fall,0,1,1,26.24,30.305,69,7.0015,1,8,9,night
8898,2012,8,0,3,fall,0,1,1,26.24,30.305,69,0.0,1,5,6,night
8899,2012,8,0,4,fall,0,1,1,26.24,30.305,69,7.0015,0,11,11,night
8900,2012,8,0,5,fall,0,1,1,26.24,30.305,69,7.0015,3,33,36,night
8901,2012,8,0,6,fall,0,1,1,25.42,29.545,73,6.0032,4,155,159,morning
8902,2012,8,0,7,fall,0,1,1,27.06,31.06,65,8.9981,11,425,436,morning
8903,2012,8,0,8,fall,0,1,2,29.52,33.335,51,6.0032,25,648,673,morning
8904,2012,8,0,9,fall,0,1,2,30.34,33.335,45,0.0,40,265,305,morning
8905,2012,8,0,10,fall,0,1,2,31.16,34.09,40,0.0,88,111,199,morning
8906,2012,8,0,11,fall,0,1,1,31.16,34.09,40,6.0032,94,151,245,morning
8907,2012,8,0,12,fall,0,1,1,31.98,34.85,40,12.998,96,180,276,afternoon
8908,2012,8,0,13,fall,0,1,1,31.98,34.85,40,11.0014,79,175,254,afternoon
8909,2012,8,0,14,fall,0,1,1,32.8,34.85,33,7.0015,85,163,248,afternoon
8910,2012,8,0,15,fall,0,1,1,33.62,36.365,34,15.0013,80,194,274,afternoon
8911,2012,8,0,16,fall,0,1,1,32.8,35.605,36,6.0032,116,348,464,afternoon
8912,2012,8,0,17,fall,0,1,1,32.8,35.605,36,11.0014,102,716,818,afternoon
8913,2012,8,0,18,fall,0,1,1,31.16,34.85,52,19.0012,103,709,812,evening
8914,2012,8,0,19,fall,0,1,1,30.34,34.09,58,11.0014,88,467,555,evening
8915,2012,8,0,20,fall,0,1,1,30.34,34.09,62,15.0013,58,374,432,evening
8916,2012,8,0,21,fall,0,1,1,29.52,34.09,66,12.998,44,246,290,evening
8917,2012,8,0,22,fall,0,1,1,29.52,34.09,62,22.0028,44,148,192,evening
8918,2012,8,0,23,fall,0,1,1,28.7,32.575,70,15.0013,28,100,128,evening
8919,2012,8,1,0,fall,0,1,1,28.7,33.335,74,15.0013,12,48,60,night
8920,2012,8,1,1,fall,0,1,1,27.88,31.82,79,16.9979,8,19,27,night
8921,2012,8,1,2,fall,0,1,2,27.88,31.82,83,12.998,2,9,11,night
8922,2012,8,1,3,fall,0,1,2,27.88,31.82,83,12.998,0,3,3,night
8923,2012,8,1,4,fall,0,1,2,27.88,31.82,83,12.998,0,5,5,night
8924,2012,8,1,5,fall,0,1,2,27.88,31.82,89,12.998,1,35,36,night
8925,2012,8,1,6,fall,0,1,3,26.24,28.79,83,12.998,1,63,64,morning
8926,2012,8,1,7,fall,0,1,2,27.06,30.305,83,6.0032,1,178,179,morning
8927,2012,8,1,8,fall,0,1,2,27.06,29.545,89,6.0032,27,591,618,morning
8928,2012,8,1,9,fall,0,1,2,28.7,33.335,74,0.0,48,354,402,morning
8929,2012,8,1,10,fall,0,1,1,28.7,33.335,79,7.0015,53,155,208,morning
8930,2012,8,1,11,fall,0,1,1,30.34,34.09,62,0.0,69,127,196,morning
8931,2012,8,1,12,fall,0,1,1,31.98,35.605,49,8.9981,93,207,300,afternoon
8932,2012,8,1,13,fall,0,1,1,32.8,36.365,46,6.0032,83,203,286,afternoon
8933,2012,8,1,14,fall,0,1,1,33.62,37.12,41,15.0013,80,175,255,afternoon
8934,2012,8,1,15,fall,0,1,1,33.62,37.88,46,15.0013,84,199,283,afternoon
8935,2012,8,1,16,fall,0,1,1,33.62,37.12,43,15.0013,95,363,458,afternoon
8936,2012,8,1,17,fall,0,1,3,31.16,36.365,66,16.9979,78,734,812,afternoon
8937,2012,8,1,18,fall,0,1,1,31.16,35.605,62,19.0012,97,757,854,evening
8938,2012,8,1,19,fall,0,1,1,31.16,36.365,66,12.998,94,533,627,evening
8939,2012,8,1,20,fall,0,1,1,30.34,35.605,74,15.0013,65,371,436,evening
8940,2012,8,1,21,fall,0,1,1,30.34,34.09,62,15.0013,56,252,308,evening
8941,2012,8,1,22,fall,0,1,1,29.52,34.09,66,6.0032,28,161,189,evening
8942,2012,8,1,23,fall,0,1,1,29.52,34.09,66,11.0014,53,114,167,evening
8943,2012,8,2,0,fall,0,1,1,28.7,32.575,61,12.998,8,52,60,night
8944,2012,8,2,1,fall,0,1,1,28.7,32.575,61,0.0,6,31,37,night
8945,2012,8,2,2,fall,0,1,1,27.88,31.82,65,0.0,1,7,8,night
8946,2012,8,2,3,fall,0,1,1,27.06,31.06,74,7.0015,1,10,11,night
8947,2012,8,2,4,fall,0,1,1,26.24,28.79,83,7.0015,0,4,4,night
8948,2012,8,2,5,fall,0,1,1,26.24,29.545,78,7.0015,4,35,39,night
8949,2012,8,2,6,fall,0,1,1,26.24,29.545,78,7.0015,12,160,172,morning
8950,2012,8,2,7,fall,0,1,2,27.06,31.06,69,12.998,25,467,492,morning
8951,2012,8,2,8,fall,0,1,2,28.7,32.575,65,19.0012,40,642,682,morning
8952,2012,8,2,9,fall,0,1,2,29.52,34.09,62,12.998,57,310,367,morning
8953,2012,8,2,10,fall,0,1,2,29.52,34.09,62,12.998,70,163,233,morning
8954,2012,8,2,11,fall,0,1,2,30.34,34.09,58,12.998,80,155,235,morning
8955,2012,8,2,12,fall,0,1,1,30.34,34.09,55,15.0013,77,230,307,afternoon
8956,2012,8,2,13,fall,0,1,2,31.98,35.605,49,12.998,88,206,294,afternoon
8957,2012,8,2,14,fall,0,1,2,31.16,34.85,52,19.9995,94,161,255,afternoon
8958,2012,8,2,15,fall,0,1,1,31.16,34.85,52,16.9979,70,196,266,afternoon
8959,2012,8,2,16,fall,0,1,1,31.16,34.09,48,12.998,91,340,431,afternoon
8960,2012,8,2,17,fall,0,1,1,30.34,34.09,55,19.0012,102,749,851,afternoon
8961,2012,8,2,18,fall,0,1,1,30.34,33.335,51,15.0013,80,768,848,evening
8962,2012,8,2,19,fall,0,1,1,28.7,32.575,61,8.9981,124,525,649,evening
8963,2012,8,2,20,fall,0,1,1,28.7,32.575,61,8.9981,72,355,427,evening
8964,2012,8,2,21,fall,0,1,1,28.7,32.575,61,12.998,49,266,315,evening
8965,2012,8,2,22,fall,0,1,1,28.7,32.575,61,11.0014,29,197,226,evening
8966,2012,8,2,23,fall,0,1,1,27.88,31.82,65,7.0015,18,120,138,evening
8967,2012,8,3,0,fall,0,1,1,27.06,31.06,69,0.0,13,63,76,night
8968,2012,8,3,1,fall,0,1,1,26.24,30.305,73,0.0,3,18,21,night
8969,2012,8,3,2,fall,0,1,1,26.24,30.305,69,12.998,0,15,15,night
8970,2012,8,3,3,fall,0,1,1,25.42,29.545,73,16.9979,0,4,4,night
8971,2012,8,3,4,fall,0,1,1,25.42,29.545,73,15.0013,2,3,5,night
8972,2012,8,3,5,fall,0,1,1,24.6,28.79,78,11.0014,7,30,37,night
8973,2012,8,3,6,fall,0,1,1,24.6,28.79,78,11.0014,3,162,165,morning
8974,2012,8,3,7,fall,0,1,1,26.24,30.305,69,15.0013,16,448,464,morning
8975,2012,8,3,8,fall,0,1,1,27.88,31.82,61,12.998,33,649,682,morning
8976,2012,8,3,9,fall,0,1,1,29.52,33.335,54,7.0015,41,296,337,morning
8977,2012,8,3,10,fall,0,1,1,30.34,33.335,48,8.9981,78,121,199,morning
8978,2012,8,3,11,fall,0,1,1,31.16,33.335,37,6.0032,83,191,274,morning
8979,2012,8,3,12,fall,0,1,1,32.8,34.85,33,7.0015,96,247,343,afternoon
8980,2012,8,3,13,fall,0,1,1,32.8,34.85,31,15.0013,81,219,300,afternoon
8981,2012,8,3,14,fall,0,1,1,33.62,35.605,32,0.0,72,176,248,afternoon
8982,2012,8,3,15,fall,0,1,1,32.8,34.85,33,16.9979,63,197,260,afternoon
8983,2012,8,3,16,fall,0,1,1,33.62,35.605,32,15.0013,79,340,419,afternoon
8984,2012,8,3,17,fall,0,1,1,33.62,36.365,34,12.998,130,767,897,afternoon
8985,2012,8,3,18,fall,0,1,1,32.8,35.605,36,0.0,109,723,832,evening
8986,2012,8,3,19,fall,0,1,1,31.16,34.09,40,7.0015,119,558,677,evening
8987,2012,8,3,20,fall,0,1,1,31.16,34.09,40,6.0032,100,414,514,evening
8988,2012,8,3,21,fall,0,1,1,30.34,33.335,48,12.998,83,273,356,evening
8989,2012,8,3,22,fall,0,1,1,29.52,33.335,51,11.0014,69,185,254,evening
8990,2012,8,3,23,fall,0,1,1,28.7,32.575,54,7.0015,58,168,226,evening
8991,2012,8,4,0,fall,0,1,1,27.88,12.12,57,11.0014,21,67,88,night
8992,2012,8,4,1,fall,0,1,1,27.06,12.12,65,7.0015,16,38,54,night
8993,2012,8,4,2,fall,0,1,1,27.06,12.12,61,8.9981,4,15,19,night
8994,2012,8,4,3,fall,0,1,1,26.24,12.12,65,7.0015,0,6,6,night
8995,2012,8,4,4,fall,0,1,1,26.24,12.12,73,11.0014,0,9,9,night
8996,2012,8,4,5,fall,0,1,1,26.24,12.12,73,7.0015,2,34,36,night
8997,2012,8,4,6,fall,0,1,1,25.42,12.12,78,8.9981,6,151,157,morning
8998,2012,8,4,7,fall,0,1,1,26.24,12.12,73,7.0015,11,368,379,morning
8999,2012,8,4,8,fall,0,1,1,27.88,12.12,65,8.9981,43,625,668,morning
9000,2012,8,4,9,fall,0,1,1,28.7,12.12,58,7.0015,58,320,378,morning
9001,2012,8,4,10,fall,0,1,1,30.34,12.12,55,11.0014,82,149,231,morning
9002,2012,8,4,11,fall,0,1,1,31.16,12.12,52,19.0012,98,205,303,morning
9003,2012,8,4,12,fall,0,1,1,33.62,12.12,41,15.0013,110,255,365,afternoon
9004,2012,8,4,13,fall,0,1,1,34.44,12.12,36,26.0027,103,254,357,afternoon
9005,2012,8,4,14,fall,0,1,1,35.26,12.12,34,27.9993,128,200,328,afternoon
9006,2012,8,4,15,fall,0,1,1,35.26,12.12,30,31.0009,127,256,383,afternoon
9007,2012,8,4,16,fall,0,1,2,34.44,12.12,32,30.0026,116,372,488,afternoon
9008,2012,8,4,17,fall,0,1,1,33.62,12.12,36,22.0028,144,647,791,afternoon
9009,2012,8,4,18,fall,0,1,2,33.62,12.12,38,16.9979,108,561,669,evening
9010,2012,8,4,19,fall,0,1,2,30.34,12.12,55,26.0027,88,403,491,evening
9011,2012,8,4,20,fall,0,1,2,29.52,12.12,58,15.0013,97,262,359,evening
9012,2012,8,4,21,fall,0,1,2,27.88,12.12,69,19.9995,57,198,255,evening
9013,2012,8,4,22,fall,0,1,3,27.06,12.12,83,12.998,43,170,213,evening
9014,2012,8,4,23,fall,0,1,3,26.24,12.12,83,15.0013,21,100,121,evening
9015,2012,8,5,0,fall,0,0,2,26.24,28.79,83,15.0013,6,99,105,night
9016,2012,8,5,1,fall,0,0,3,25.42,27.275,94,11.0014,14,78,92,night
9017,2012,8,5,2,fall,0,0,3,25.42,28.03,88,11.0014,4,39,43,night
9018,2012,8,5,3,fall,0,0,1,25.42,28.03,88,12.998,7,23,30,night
9019,2012,8,5,4,fall,0,0,1,25.42,29.545,73,15.0013,5,8,13,night
9020,2012,8,5,5,fall,0,0,1,24.6,28.79,78,16.9979,2,7,9,night
9021,2012,8,5,6,fall,0,0,1,24.6,28.03,83,15.0013,4,23,27,morning
9022,2012,8,5,7,fall,0,0,1,24.6,28.03,83,15.0013,12,52,64,morning
9023,2012,8,5,8,fall,0,0,1,26.24,30.305,69,16.9979,28,161,189,morning
9024,2012,8,5,9,fall,0,0,1,27.06,31.06,65,19.0012,81,211,292,morning
9025,2012,8,5,10,fall,0,0,1,28.7,32.575,54,11.0014,166,314,480,morning
9026,2012,8,5,11,fall,0,0,1,29.52,33.335,51,0.0,180,356,536,morning
9027,2012,8,5,12,fall,0,0,1,31.16,33.335,37,12.998,266,388,654,afternoon
9028,2012,8,5,13,fall,0,0,1,30.34,32.575,40,12.998,289,355,644,afternoon
9029,2012,8,5,14,fall,0,0,1,31.16,33.335,37,19.0012,242,356,598,afternoon
9030,2012,8,5,15,fall,0,0,1,31.16,33.335,37,15.0013,250,346,596,afternoon
9031,2012,8,5,16,fall,0,0,1,31.16,33.335,37,16.9979,287,354,641,afternoon
9032,2012,8,5,17,fall,0,0,1,31.16,33.335,37,15.0013,256,379,635,afternoon
9033,2012,8,5,18,fall,0,0,1,30.34,32.575,37,11.0014,225,329,554,evening
9034,2012,8,5,19,fall,0,0,1,28.7,31.82,45,11.0014,164,324,488,evening
9035,2012,8,5,20,fall,0,0,1,28.7,31.82,45,7.0015,99,242,341,evening
9036,2012,8,5,21,fall,0,0,1,27.06,31.06,61,0.0,90,248,338,evening
9037,2012,8,5,22,fall,0,0,1,27.06,31.06,61,0.0,90,171,261,evening
9038,2012,8,5,23,fall,0,0,1,26.24,30.305,65,6.0032,60,175,235,evening
9039,2012,8,6,0,fall,0,0,1,27.06,31.06,57,6.0032,44,143,187,night
9040,2012,8,6,1,fall,0,0,1,26.24,30.305,65,0.0,29,102,131,night
9041,2012,8,6,2,fall,0,0,2,25.42,30.305,69,6.0032,16,103,119,night
9042,2012,8,6,3,fall,0,0,2,25.42,30.305,61,11.0014,21,34,55,night
9043,2012,8,6,4,fall,0,0,2,25.42,30.305,65,11.0014,4,22,26,night
9044,2012,8,6,5,fall,0,0,2,24.6,29.545,73,8.9981,3,8,11,night
9045,2012,8,6,6,fall,0,0,2,25.42,30.305,69,7.0015,5,15,20,morning
9046,2012,8,6,7,fall,0,0,2,25.42,30.305,69,8.9981,12,29,41,morning
9047,2012,8,6,8,fall,0,0,2,26.24,30.305,69,7.0015,34,90,124,morning
9048,2012,8,6,9,fall,0,0,2,27.06,31.06,74,0.0,86,184,270,morning
9049,2012,8,6,10,fall,0,0,2,27.88,31.82,69,0.0,138,287,425,morning
9050,2012,8,6,11,fall,0,0,3,26.24,29.545,78,11.0014,83,189,272,morning
9051,2012,8,6,12,fall,0,0,3,26.24,30.305,73,0.0,112,186,298,afternoon
9052,2012,8,6,13,fall,0,0,3,26.24,28.79,83,8.9981,50,112,162,afternoon
9053,2012,8,6,14,fall,0,0,3,26.24,30.305,73,0.0,41,108,149,afternoon
9054,2012,8,6,15,fall,0,0,2,26.24,30.305,65,0.0,89,187,276,afternoon
9055,2012,8,6,16,fall,0,0,2,27.06,31.06,65,0.0,97,259,356,afternoon
9056,2012,8,6,17,fall,0,0,2,26.24,29.545,78,7.0015,76,267,343,afternoon
9057,2012,8,6,18,fall,0,0,2,26.24,29.545,78,7.0015,86,291,377,evening
9058,2012,8,6,19,fall,0,0,2,26.24,30.305,73,8.9981,72,269,341,evening
9059,2012,8,6,20,fall,0,0,2,26.24,30.305,73,12.998,61,213,274,evening
9060,2012,8,6,21,fall,0,0,3,25.42,29.545,78,6.0032,36,154,190,evening
9061,2012,8,6,22,fall,0,0,2,25.42,29.545,78,11.0014,6,50,56,evening
9062,2012,8,6,23,fall,0,0,2,25.42,29.545,73,0.0,7,39,46,evening
9063,2012,9,5,0,fall,0,0,1,30.34,34.09,62,7.0015,22,146,168,night
9064,2012,9,5,1,fall,0,0,1,29.52,34.85,74,8.9981,11,68,79,night
9065,2012,9,5,2,fall,0,0,1,28.7,32.575,70,11.0014,8,61,69,night
9066,2012,9,5,3,fall,0,0,1,28.7,32.575,70,7.0015,6,29,35,night
9067,2012,9,5,4,fall,0,0,1,28.7,32.575,70,0.0,3,9,12,night
9068,2012,9,5,5,fall,0,0,1,27.88,31.82,79,0.0,2,20,22,night
9069,2012,9,5,6,fall,0,0,1,27.88,31.82,79,0.0,13,23,36,morning
9070,2012,9,5,7,fall,0,0,2,30.34,34.09,58,8.9981,8,58,66,morning
9071,2012,9,5,8,fall,0,0,2,31.16,35.605,58,16.9979,28,134,162,morning
9072,2012,9,5,9,fall,0,0,2,31.16,35.605,58,12.998,62,175,237,morning
9073,2012,9,5,10,fall,0,0,2,31.98,36.365,55,12.998,128,289,417,morning
9074,2012,9,5,11,fall,0,0,2,32.8,37.88,55,15.0013,219,273,492,morning
9075,2012,9,5,12,fall,0,0,2,32.8,37.88,55,11.0014,187,284,471,afternoon
9076,2012,9,5,13,fall,0,0,2,33.62,38.635,52,6.0032,237,267,504,afternoon
9077,2012,9,5,14,fall,0,0,2,35.26,39.395,44,11.0014,240,274,514,afternoon
9078,2012,9,5,15,fall,0,0,2,35.26,39.395,44,19.0012,257,306,563,afternoon
9079,2012,9,5,16,fall,0,0,2,34.44,39.395,49,11.0014,209,253,462,afternoon
9080,2012,9,5,17,fall,0,0,2,33.62,38.635,52,0.0,205,258,463,afternoon
9081,2012,9,5,18,fall,0,0,2,33.62,38.635,52,0.0,184,258,442,evening
9082,2012,9,5,19,fall,0,0,3,31.98,37.12,62,0.0,157,235,392,evening
9083,2012,9,5,20,fall,0,0,3,31.16,36.365,67,16.9979,67,140,207,evening
9084,2012,9,5,21,fall,0,0,3,26.24,28.79,89,0.0,21,83,104,evening
9085,2012,9,5,22,fall,0,0,2,27.06,29.545,89,0.0,21,57,78,evening
9086,2012,9,5,23,fall,0,0,1,27.06,29.545,89,6.0032,57,88,145,evening
9087,2012,9,6,0,fall,0,0,2,27.06,29.545,89,6.0032,27,72,99,night
9088,2012,9,6,1,fall,0,0,1,27.06,29.545,89,0.0,15,58,73,night
9089,2012,9,6,2,fall,0,0,1,27.06,29.545,89,0.0,28,56,84,night
9090,2012,9,6,3,fall,0,0,1,27.06,29.545,89,6.0032,9,33,42,night
9091,2012,9,6,4,fall,0,0,1,27.06,29.545,89,0.0,7,15,22,night
9092,2012,9,6,5,fall,0,0,1,27.06,29.545,89,0.0,2,10,12,night
9093,2012,9,6,6,fall,0,0,2,27.06,29.545,89,0.0,2,13,15,morning
9094,2012,9,6,7,fall,0,0,1,27.06,29.545,94,6.0032,13,29,42,morning
9095,2012,9,6,8,fall,0,0,1,27.88,31.82,89,6.0032,30,99,129,morning
9096,2012,9,6,9,fall,0,0,2,28.7,33.335,84,0.0,88,144,232,morning
9097,2012,9,6,10,fall,0,0,2,29.52,34.85,79,0.0,158,230,388,morning
9098,2012,9,6,11,fall,0,0,2,30.34,34.85,70,0.0,226,263,489,morning
9099,2012,9,6,12,fall,0,0,3,30.34,34.85,70,0.0,248,297,545,afternoon
9100,2012,9,6,13,fall,0,0,3,29.52,34.85,74,6.0032,263,230,493,afternoon
9101,2012,9,6,14,fall,0,0,3,29.52,34.85,79,6.0032,249,208,457,afternoon
9102,2012,9,6,15,fall,0,0,3,30.34,35.605,74,8.9981,179,176,355,afternoon
9103,2012,9,6,16,fall,0,0,1,30.34,34.85,70,0.0,222,252,474,afternoon
9104,2012,9,6,17,fall,0,0,1,31.16,36.365,66,6.0032,219,284,503,afternoon
9105,2012,9,6,18,fall,0,0,1,30.34,35.605,74,0.0,227,273,500,evening
9106,2012,9,6,19,fall,0,0,2,28.7,33.335,84,15.0013,140,152,292,evening
9107,2012,9,6,20,fall,0,0,2,28.7,33.335,84,11.0014,63,41,104,evening
9108,2012,9,6,21,fall,0,0,1,28.7,32.575,70,11.0014,79,92,171,evening
9109,2012,9,6,22,fall,0,0,3,27.88,31.82,83,8.9981,66,100,166,evening
9110,2012,9,6,23,fall,0,0,3,27.06,29.545,89,6.0032,53,70,123,evening
9111,2012,9,0,0,fall,1,0,2,27.06,29.545,94,0.0,42,62,104,night
9112,2012,9,0,1,fall,1,0,2,27.88,31.82,89,11.0014,18,37,55,night
9113,2012,9,0,2,fall,1,0,1,27.06,29.545,89,7.0015,10,30,40,night
9114,2012,9,0,3,fall,1,0,1,27.06,29.545,89,8.9981,6,22,28,night
9115,2012,9,0,4,fall,1,0,1,27.06,29.545,89,6.0032,6,5,11,night
9116,2012,9,0,5,fall,1,0,1,27.06,29.545,89,0.0,1,3,4,night
9117,2012,9,0,6,fall,1,0,1,27.06,29.545,94,0.0,3,12,15,morning
9118,2012,9,0,7,fall,1,0,1,27.88,31.82,85,0.0,6,37,43,morning
9119,2012,9,0,8,fall,1,0,2,28.7,33.335,84,7.0015,36,91,127,morning
9120,2012,9,0,9,fall,1,0,2,28.7,33.335,84,8.9981,71,158,229,morning
9121,2012,9,0,10,fall,1,0,2,30.34,35.605,74,15.0013,135,224,359,morning
